,Date,Year,Month,Week,Day,Skill,Combi,Interval 15 Minutes,Skill Name,Handle Time,Avg Handle Time,Handled,Queue Offered,Outbound Handled,Outbound,In SLA,Outbound Handle Time,Outbound Time,Outbound ACW Time,Talk Time,Abandons,Short Abandons
4544,2022-06-30,2022,Jun,44737,Thu,Chat,44742Chat,10:15-10:30,Photo Chat,6508.08,650.81,10.0,10.0,,,10.0,,,,6264.33,,
4545,2022-06-30,2022,Jun,44737,Thu,OB,44742OB,13:45-14:00,OB Photo,666.21,222.07,3.0,,3.0,3.0,,666.21,671.92,,666.21,,
4546,2022-06-30,2022,Jun,44737,Thu,OB,44742OB,12:15-12:30,OB Photo,761.49,253.83,3.0,,3.0,3.0,,761.49,752.35,20.0,741.49,,
4547,2022-06-30,2022,Jun,44737,Thu,Voice,44742Voice,12:00-12:15,Photo Voice,666.56,222.19,3.0,3.0,,,2.0,,,,645.6,,
4548,2022-06-30,2022,Jun,44737,Thu,Voice,44742Voice,13:30-13:45,Photo Voice,4051.04,337.59,12.0,12.0,,,12.0,,,,3930.99,,
4549,2022-06-30,2022,Jun,44737,Thu,Chat,44742Chat,12:00-12:15,Photo Chat,4081.99,583.14,7.0,7.0,,,7.0,,,,4028.76,,
4550,2022-06-30,2022,Jun,44737,Thu,Voice,44742Voice,10:15-10:30,Photo Voice,263.64,87.88,3.0,3.0,,,3.0,,,,233.63,,
4551,2022-06-30,2022,Jun,44737,Thu,OB,44742OB,10:30-10:45,OB Photo,10.0,,,,,1.0,,10.0,4.14,10.0,,,
4552,2022-06-30,2022,Jun,44737,Thu,Chat,44742Chat,10:30-10:45,Photo Chat,3819.44,636.57,6.0,6.0,,,6.0,,,,3737.52,,
4553,2022-06-30,2022,Jun,44737,Thu,Voice,44742Voice,10:30-10:45,Photo Voice,1637.83,272.97,6.0,6.0,,,6.0,,,,1584.87,,
4554,2022-06-30,2022,Jun,44737,Thu,Chat,44742Chat,10:45-11:00,Photo Chat,3029.83,757.46,4.0,4.0,,,4.0,,,,2947.53,,
4555,2022-06-30,2022,Jun,44737,Thu,Email,44742Email,10:45-11:00,Photo Email Inbound,680.98,680.98,1.0,1.0,,,1.0,,,,680.98,,
4556,2022-06-30,2022,Jun,44737,Thu,Email,44742Email,12:00-12:15,Photo Email Inbound,4798.73,959.75,5.0,5.0,,,5.0,,,,4798.73,,
4557,2022-06-30,2022,Jun,44737,Thu,Chat,44742Chat,11:00-11:15,Photo Chat,470.63,470.63,1.0,1.0,,,1.0,,,,444.67,,
4558,2022-06-30,2022,Jun,44737,Thu,Email,44742Email,11:00-11:15,Photo Email Inbound,766.87,766.87,1.0,1.0,,,1.0,,,,766.87,,
4559,2022-06-30,2022,Jun,44737,Thu,Voice,44742Voice,10:45-11:00,Photo Voice,2845.07,406.44,7.0,7.0,,,7.0,,,,2776.45,,
4560,2022-06-30,2022,Jun,44737,Thu,Chat,44742Chat,11:15-11:30,Photo Chat,7041.72,640.16,11.0,11.0,,,11.0,,,,6618.98,,
4561,2022-06-30,2022,Jun,44737,Thu,Voice,44742Voice,11:15-11:30,Photo Voice,1003.02,334.34,3.0,3.0,,,3.0,,,,979.22,,
4562,2022-06-30,2022,Jun,44737,Thu,OB,44742OB,11:30-11:45,OB Photo,522.79,522.79,1.0,,1.0,1.0,,522.79,529.32,10.0,512.79,,
4563,2022-06-30,2022,Jun,44737,Thu,Chat,44742Chat,11:30-11:45,Photo Chat,3368.62,673.72,5.0,5.0,,,5.0,,,,3305.82,,
4564,2022-06-30,2022,Jun,44737,Thu,Voice,44742Voice,11:30-11:45,Photo Voice,2812.34,255.67,11.0,12.0,,,11.0,,,,2722.87,1.0,1.0
4565,2022-06-30,2022,Jun,44737,Thu,Chat,44742Chat,11:45-12:00,Photo Chat,5694.14,711.77,8.0,8.0,,,8.0,,,,5395.46,,
4566,2022-06-30,2022,Jun,44737,Thu,Voice,44742Voice,11:45-12:00,Photo Voice,4688.76,669.82,7.0,7.0,,,7.0,,,,4626.88,,
4567,2022-06-30,2022,Jun,44737,Thu,Voice,44742Voice,11:00-11:15,Photo Voice,4460.38,446.04,10.0,10.0,,,10.0,,,,4373.33,,
4568,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,15:15-15:30,Photo Email Inbound,815.05,815.05,1.0,1.0,,,1.0,,,,815.05,,
4569,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,15:15-15:30,Photo Voice,2410.54,301.32,8.0,8.0,,,8.0,,,,2359.17,,
4570,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,15:30-15:45,Photo Chat,3162.38,632.48,5.0,5.0,,,5.0,,,,2776.4,,
4571,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,15:30-15:45,Photo Email Inbound,2330.06,466.01,5.0,5.0,,,5.0,,,,2330.06,,
4572,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,15:30-15:45,Photo Voice,3677.15,525.31,7.0,7.0,,,6.0,,,,3628.1,,
4573,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,15:15-15:30,Photo Chat,1668.97,417.24,4.0,4.0,,,4.0,,,,1625.61,,
4574,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,15:45-16:00,Photo Chat,1980.92,495.23,4.0,4.0,,,4.0,,,,1656.51,,
4575,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,16:15-16:30,Photo Voice,3246.6,270.55,12.0,13.0,,,2.0,,,,3130.68,1.0,
4576,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,16:00-16:15,OB Photo,617.16,308.58,2.0,,2.0,2.0,,617.16,609.95,20.01,597.15,,
4577,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,16:00-16:15,Photo Chat,1752.58,438.15,4.0,4.0,,,4.0,,,,1697.15,,
4578,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,16:00-16:15,Photo Email Inbound,336.81,336.81,1.0,1.0,,,1.0,,,,336.81,,
4579,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,16:00-16:15,Photo Voice,4012.4,334.37,12.0,13.0,,,9.0,,,,3905.92,1.0,1.0
4580,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,16:15-16:30,Photo Chat,2951.25,421.61,7.0,7.0,,,4.0,,,,2890.24,,
4581,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,16:15-16:30,Photo Email Inbound,1077.48,538.74,2.0,2.0,,,2.0,,,,1077.48,,
4582,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,15:15-15:30,OB Photo,921.93,184.39,5.0,,5.0,5.0,,921.93,917.94,34.74,887.19,,
4583,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,16:30-16:45,Photo Chat,5188.9,741.27,7.0,7.0,,,6.0,,,,5004.33,,
4584,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,15:45-16:00,Photo Voice,5071.96,422.66,12.0,12.0,,,6.0,,,,4973.49,,
4585,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,15:00-15:15,Photo Voice,5672.95,630.33,9.0,9.0,,,9.0,,,,5613.98,,
4586,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,14:15-14:30,Photo Chat,11677.19,1061.56,11.0,11.0,,,11.0,,,,11559.32,,
4587,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,14:45-15:00,Photo Voice,1702.25,283.71,6.0,6.0,,,6.0,,,,1642.24,,
4588,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,16:30-16:45,Photo Email Inbound,290.49,145.25,2.0,2.0,,,2.0,,,,290.49,,
4589,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,13:45-14:00,OB Photo,286.71,143.36,2.0,,2.0,2.0,,286.71,290.03,,286.71,,
4590,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,13:45-14:00,Photo Chat,3077.99,615.6,5.0,5.0,,,5.0,,,,3047.98,,
4591,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,13:45-14:00,Photo Email Inbound,590.92,590.92,1.0,1.0,,,1.0,,,,590.92,,
4592,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,13:45-14:00,Photo Voice,4227.96,603.99,7.0,7.0,,,7.0,,,,4165.05,,
4593,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,14:00-14:15,OB Photo,288.43,288.43,1.0,,1.0,1.0,,288.43,277.72,,288.43,,
4594,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,14:00-14:15,Photo Chat,1858.33,619.44,3.0,3.0,,,3.0,,,,1678.09,,
4595,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,15:00-15:15,Photo Chat,3731.27,746.25,5.0,5.0,,,5.0,,,,3543.59,,
4596,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,14:00-14:15,Photo Email Inbound,854.99,427.5,2.0,2.0,,,2.0,,,,854.99,,
4597,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,14:15-14:30,OB Photo,265.97,132.99,2.0,,2.0,2.0,,265.97,269.56,,265.97,,
4598,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,14:15-14:30,Photo Voice,1273.31,181.9,7.0,7.0,,,7.0,,,,1203.29,,
4599,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,14:30-14:45,Photo Chat,2187.36,546.84,4.0,4.0,,,4.0,,,,2130.32,,
4600,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,14:30-14:45,Photo Email Inbound,818.14,818.14,1.0,1.0,,,1.0,,,,818.14,,
4601,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,14:30-14:45,Photo Voice,3769.83,342.71,11.0,11.0,,,11.0,,,,3674.37,,
4602,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,14:45-15:00,Photo Chat,2205.34,735.11,3.0,3.0,,,3.0,,,,2053.72,,
4603,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,14:45-15:00,Photo Email Inbound,541.37,541.37,1.0,1.0,,,1.0,,,,541.37,,
4604,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,14:00-14:15,Photo Voice,7780.99,486.31,16.0,16.0,,,16.0,,,,7632.7,,
4605,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,16:30-16:45,Photo Voice,1880.39,268.63,7.0,9.0,,,1.0,,,,1828.9,2.0,
4606,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,23:30-23:45,Photo Email Inbound,122.82,122.82,1.0,1.0,,,,,,,122.82,,
4607,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,16:45-17:00,Photo Chat,4220.53,703.42,6.0,6.0,,,1.0,,,,4119.98,,
4608,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,18:45-19:00,Photo Chat,2750.2,916.73,3.0,3.0,,,2.0,,,,2682.84,,
4609,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,18:45-19:00,Photo Voice,2539.87,634.97,4.0,4.0,,,2.0,,,,2499.79,,
4610,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,19:00-19:15,Photo Chat,1365.63,341.41,4.0,4.0,,,4.0,,,,1351.16,,
4611,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,19:00-19:15,Photo Voice,623.84,155.96,4.0,4.0,,,4.0,,,,583.82,,
4612,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,19:15-19:30,OB Photo,0.51,0.51,1.0,,1.0,2.0,,0.51,4.45,,0.51,,
4613,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,19:15-19:30,Photo Voice,2768.12,553.62,5.0,5.0,,,5.0,,,,2718.1,,
4614,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,19:30-19:45,Photo Chat,1654.32,551.44,3.0,3.0,,,3.0,,,,1518.34,,
4615,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,19:30-19:45,Photo Voice,2641.12,660.28,4.0,4.0,,,4.0,,,,2601.11,,
4616,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,19:45-20:00,Photo Voice,51.06,51.06,1.0,1.0,,,1.0,,,,41.06,,
4617,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,20:00-20:15,Photo Chat,2202.02,2202.02,1.0,1.0,,,1.0,,,,2165.97,,
4618,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,20:15-20:30,Photo Chat,642.3,642.3,1.0,1.0,,,1.0,,,,636.28,,
4619,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,20:15-20:30,Photo Email Inbound,1489.52,744.76,2.0,2.0,,,,,,,1489.52,,
4620,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,21:00-21:15,Photo Chat,1034.75,1034.75,1.0,1.0,,,1.0,,,,801.32,,
4621,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,21:15-21:30,Photo Email Inbound,1213.49,1213.49,1.0,1.0,,,,,,,1213.49,,
4622,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,22:30-22:45,Photo Chat,,,,1.0,,,,,,,,1.0,
4623,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,23:15-23:30,Photo Email Inbound,468.85,468.85,1.0,1.0,,,,,,,468.85,,
4624,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,13:30-13:45,Photo Voice,1909.29,318.22,6.0,6.0,,,6.0,,,,1861.72,,
4625,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,18:45-19:00,OB Photo,397.95,198.98,2.0,,2.0,2.0,,397.95,401.3,,397.95,,
4626,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,16:45-17:00,OB Photo,2.01,2.01,1.0,,1.0,1.0,,2.01,2.25,,2.01,,
4627,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,18:30-18:45,Photo Voice,3287.16,657.43,5.0,5.0,,,5.0,,,,3248.67,,
4628,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,18:15-18:30,Photo Voice,1691.85,338.37,5.0,5.0,,,3.0,,,,1648.54,,
4629,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,16:45-17:00,Photo Email Inbound,426.57,213.29,2.0,2.0,,,2.0,,,,426.57,,
4630,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,16:45-17:00,Photo Voice,4899.58,612.45,8.0,8.0,,,,,,,4826.68,,
4631,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,17:00-17:15,Photo Chat,479.44,239.72,2.0,2.0,,,2.0,,,,440.47,,
4632,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,17:00-17:15,Photo Email Inbound,742.56,742.56,1.0,1.0,,,1.0,,,,742.56,,
4633,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,17:00-17:15,Photo Voice,3472.12,496.02,7.0,7.0,,,,,,,3409.15,,
4634,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,17:15-17:30,Photo Chat,2718.56,543.71,5.0,5.0,,,2.0,,,,2640.16,,
4635,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,17:15-17:30,Photo Email Inbound,321.94,321.94,1.0,1.0,,,1.0,,,,321.94,,
4636,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,17:15-17:30,Photo Voice,3516.46,293.04,12.0,13.0,,,5.0,,,,3402.84,1.0,
4637,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,17:30-17:45,Photo Chat,327.95,163.98,2.0,2.0,,,2.0,,,,208.35,,
4638,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,17:30-17:45,Photo Voice,4177.19,417.72,10.0,11.0,,,8.0,,,,4105.03,1.0,1.0
4639,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,17:45-18:00,Photo Chat,4688.84,937.77,5.0,5.0,,,4.0,,,,4466.49,,
4640,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,17:45-18:00,Photo Email Inbound,604.8,604.8,1.0,1.0,,,1.0,,,,604.8,,
4641,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,17:45-18:00,Photo Voice,2850.69,475.12,6.0,6.0,,,4.0,,,,2794.99,,
4642,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,18:00-18:15,Photo Chat,939.67,469.84,2.0,2.0,,,2.0,,,,886.74,,
4643,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,18:00-18:15,Photo Voice,6363.92,909.13,7.0,7.0,,,3.0,,,,6310.81,,
4644,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,18:15-18:30,Photo Chat,3852.87,550.41,7.0,7.0,,,6.0,,,,3800.92,,
4645,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,18:15-18:30,Photo Email Inbound,180.01,180.01,1.0,1.0,,,1.0,,,,180.01,,
4646,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,18:30-18:45,Photo Chat,1301.23,650.61,2.0,2.0,,,2.0,,,,1296.14,,
4647,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,13:30-13:45,Photo Chat,5025.75,628.22,8.0,8.0,,,8.0,,,,4781.99,,
4648,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,13:00-13:15,OB Photo,254.86,254.86,1.0,,1.0,1.0,,254.86,257.37,,254.86,,
4649,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,13:15-13:30,Photo Voice,2607.01,325.88,8.0,8.0,,,7.0,,,,2526.99,,
4650,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,08:45-09:00,Photo Voice,4375.02,729.17,6.0,6.0,,,5.0,,,,4317.15,,
4651,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,09:00-09:15,OB Photo,328.94,328.94,1.0,,1.0,1.0,,328.94,334.94,,328.94,,
4652,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,09:00-09:15,Photo Chat,3448.56,689.71,5.0,5.0,,,5.0,,,,3415.01,,
4653,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,09:00-09:15,Photo Voice,1567.44,313.49,5.0,5.0,,,5.0,,,,1530.34,,
4654,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,09:15-09:30,OB Photo,2383.83,595.96,4.0,,4.0,4.0,,2383.83,2384.95,19.6,2364.22,,
4655,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,09:15-09:30,Photo Chat,3224.81,644.96,5.0,5.0,,,5.0,,,,3202.97,,
4656,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,09:15-09:30,Photo Email Inbound,329.08,329.08,1.0,1.0,,,1.0,,,,329.08,,
4657,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,08:45-09:00,Photo Email Inbound,283.06,283.06,1.0,1.0,,,1.0,,,,283.06,,
4658,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,09:15-09:30,Photo Voice,4212.66,601.81,7.0,7.0,,,4.0,,,,4167.39,,
4659,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,09:30-09:45,Photo Voice,988.07,329.36,3.0,3.0,,,3.0,,,,964.81,,
4660,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,09:45-10:00,Photo Chat,2784.71,464.12,6.0,6.0,,,6.0,,,,2039.1,,
4661,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,09:45-10:00,Photo Voice,1875.09,375.02,5.0,5.0,,,5.0,,,,1841.97,,
4662,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,10:00-10:15,OB Photo,575.56,191.85,3.0,,3.0,3.0,,575.56,582.84,,575.56,,
4663,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,10:00-10:15,Photo Chat,3692.21,923.05,4.0,4.0,,,4.0,,,,3467.31,,
4664,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,10:00-10:15,Photo Voice,2525.81,315.73,8.0,8.0,,,8.0,,,,2460.57,,
4665,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,10:15-10:30,Photo Chat,2086.2,521.55,4.0,4.0,,,4.0,,,,1695.28,,
4666,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,09:30-09:45,Photo Chat,2124.36,531.09,4.0,4.0,,,4.0,,,,1900.54,,
4667,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,08:45-09:00,Photo Chat,2298.61,574.65,4.0,4.0,,,4.0,,,,2192.93,,
4668,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,08:30-08:45,Photo Voice,795.24,198.81,4.0,4.0,,,4.0,,,,762.64,,
4669,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,08:30-08:45,Photo Email Inbound,526.83,526.83,1.0,1.0,,,1.0,,,,526.83,,
4670,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,00:00-00:15,Photo Email Inbound,490.85,490.85,1.0,1.0,,,,,,,490.85,,
4671,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,00:30-00:45,Photo Email Inbound,1511.8,1511.8,1.0,1.0,,,,,,,1511.8,,
4672,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,07:00-07:15,Photo Chat,3635.69,727.14,5.0,5.0,,,5.0,,,,3629.48,,
4673,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,07:00-07:15,Photo Voice,285.85,285.85,1.0,1.0,,,1.0,,,,275.85,,
4674,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,07:15-07:30,Photo Chat,924.2,924.2,1.0,1.0,,,1.0,,,,737.56,,
4675,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,07:15-07:30,Photo Voice,226.73,226.73,1.0,1.0,,,1.0,,,,216.72,,
4676,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,13:30-13:45,OB Photo,794.85,264.95,3.0,,3.0,3.0,,794.85,782.25,24.47,770.37,,
4677,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,07:45-08:00,Photo Voice,1116.0,223.2,5.0,5.0,,,5.0,,,,1079.93,,
4678,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,08:00-08:15,OB Photo,3.6,3.6,1.0,,1.0,1.0,,3.6,35.7,,3.6,,
4679,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,08:00-08:15,Photo Chat,3540.62,885.16,4.0,4.0,,,4.0,,,,2051.75,,
4680,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,08:00-08:15,Photo Email Inbound,863.66,431.83,2.0,2.0,,,2.0,,,,863.66,,
4681,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,08:00-08:15,Photo Voice,1674.1,334.82,5.0,5.0,,,5.0,,,,1634.18,,
4682,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,08:15-08:30,OB Photo,239.41,79.8,3.0,,3.0,3.0,,239.41,246.55,,239.41,,
4683,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,08:15-08:30,Photo Chat,7449.68,931.21,8.0,8.0,,,8.0,,,,7298.62,,
4684,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,08:15-08:30,Photo Email Inbound,421.84,421.84,1.0,1.0,,,1.0,,,,421.84,,
4685,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,08:15-08:30,Photo Voice,697.59,697.59,1.0,1.0,,,1.0,,,,687.59,,
4686,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,08:30-08:45,Photo Chat,2544.65,636.16,4.0,4.0,,,4.0,,,,2440.11,,
4687,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,10:15-10:30,Photo Email Inbound,933.87,466.94,2.0,2.0,,,2.0,,,,933.87,,
4688,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,10:15-10:30,Photo Voice,2596.39,370.91,7.0,7.0,,,7.0,,,,2533.31,,
4689,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,07:45-08:00,Photo Chat,1433.59,477.86,3.0,3.0,,,3.0,,,,1419.08,,
4690,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,10:30-10:45,Photo Chat,3391.3,423.91,8.0,8.0,,,8.0,,,,3323.87,,
4691,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,12:15-12:30,Photo Chat,2021.67,673.89,3.0,3.0,,,3.0,,,,1994.09,,
4692,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,12:15-12:30,Photo Email Inbound,1625.71,541.9,3.0,3.0,,,3.0,,,,1625.71,,
4693,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,12:15-12:30,Photo Voice,1333.86,266.77,5.0,5.0,,,5.0,,,,1294.4,,
4694,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,12:30-12:45,Photo Chat,4174.85,695.81,6.0,6.0,,,6.0,,,,4089.61,,
4695,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,12:30-12:45,Photo Email Inbound,600.56,600.56,1.0,1.0,,,1.0,,,,600.56,,
4696,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,12:30-12:45,Photo Voice,3452.08,575.35,6.0,6.0,,,6.0,,,,3410.21,,
4697,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,12:45-13:00,OB Photo,515.58,257.79,2.0,,2.0,2.0,,515.58,517.73,3.53,512.05,,
4698,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,12:00-12:15,Photo Voice,1759.53,351.91,5.0,5.0,,,5.0,,,,1716.53,,
4699,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,12:45-13:00,Photo Chat,4265.96,710.99,6.0,6.0,,,6.0,,,,4239.16,,
4700,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,12:45-13:00,Photo Voice,3126.1,521.02,6.0,6.0,,,6.0,,,,3066.09,,
4701,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,13:00-13:15,Photo Chat,2427.33,303.42,8.0,8.0,,,8.0,,,,2374.48,,
4702,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,13:00-13:15,Photo Email Inbound,1817.44,454.36,4.0,4.0,,,4.0,,,,1817.44,,
4703,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,13:00-13:15,Photo Voice,7485.28,575.79,13.0,13.0,,,11.0,,,,7374.9,,
4704,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,13:15-13:30,Photo Chat,3573.52,357.35,10.0,10.0,,,10.0,,,,3295.26,,
4705,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,13:15-13:30,Photo Email Inbound,33.06,33.06,1.0,1.0,,,1.0,,,,33.06,,
4706,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,10:30-10:45,OB Photo,676.03,338.01,2.0,,2.0,2.0,,676.03,680.21,,676.03,,
4707,2022-07-01,2022,Jul,44737,Fri,Email,44743Email,12:45-13:00,Photo Email Inbound,1715.21,428.8,4.0,4.0,,,4.0,,,,1715.21,,
4708,2022-07-01,2022,Jul,44737,Fri,Chat,44743Chat,12:00-12:15,Photo Chat,2636.92,376.7,7.0,7.0,,,7.0,,,,2584.73,,
4709,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,13:15-13:30,OB Photo,570.26,142.56,4.0,,4.0,4.0,,570.26,544.76,40.02,530.24,,
4710,2022-07-01,2022,Jul,44737,Fri,Voice,44743Voice,11:45-12:00,Photo Voice,2792.68,398.95,7.0,7.0,,,7.0,,,,2742.58,,
4711,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,12:00-12:15,OB Photo,1037.9,518.95,2.0,,2.0,2.0,,1037.9,1041.59,,1037.9,,
4712,2022-07-01,2022,Jul,44737,Fri,OB,44743OB,10:45-11:00,OB Photo,947.74,473.87,2.0,,2.0,2.0,,947.74,942.39,10.02,937.72,,
